month,client_name,industry,tier,acquisition_source,partner_name,months_active,contract_length_months,mrr,arr,expansion_revenue,active_users,dau,mau,products_count,feature_adoption_rate,self_service_portal_usage,support_tickets,avg_resolution_time_hrs,nps_score,csat_score,customer_health_score,cac,sales_cycle_days,ps_hours_contracted,ps_hours_used,implementation_days,time_to_value_days,is_churned,open_opportunities,pipeline_value,weighted_pipeline,win_rate,avg_deal_cycle_days,pipeline_coverage,days_to_renewal,is_renewal_period,renewal_risk_score,renewal_conversations_count,renewal_probability,partner_influenced_revenue,partner_commission_pct,partner_engagement_score,ai_tools_adopted,ai_tool_usage_hours_saved,automation_workflows_active,automated_report_views,self_service_reports_created,dashboard_views,data_quality_score,report_generation_time_mins,active_data_models,data_refresh_frequency_hrs,data_integration_sources,executive_report_requests,adhoc_analysis_requests,stakeholder_satisfaction_score,report_delivery_sla_met_pct,reports_delivered_on_time,total_reports_requested,avg_report_turnaround_days,closed_won_deals,closed_lost_deals,avg_closed_deal_size,client_start_date,ps_utilization_rate,dau_mau_ratio,report_delivery_rate,win_loss_ratio
2025-09-01,Client_K,Healthcare,Mid-Market,Alliance Partner,Partner_10,32,24,10031,120372,0,135,82,135,4,0.7677111874050271,63,45,46.82699295153418,75,3.7332369237120777,64.42289259279858,0,0,103,90,0,0,0,2,125070,99023.89301050435,0.3895406696245055,109,3.1170870302063602,487,False,0.0,0,0.9106096681807319,8600.217604356678,0.24289244833711357,78.22081322192173,5,14,4,172,10,176,0.9109772176711765,5.378316773723352,4,1,3,4,4,3.7476696883363654,0.8586117283455116,33,55,6.577534041979187,0,1,0,2023-01-01,0.87,0.61,0.6,0.0
2025-10-01,Client_K,Healthcare,Mid-Market,Alliance Partner,Partner_10,33,24,10664,127968,59,141,112,141,5,0.8440402669176807,228,12,20.65168677746811,38,4.219483921279816,78.02540204658557,0,0,88,78,0,0,0,5,74022,58960.978138415565,0.3483522332106569,112,1.7353244561140284,457,False,0.0,0,0.9106096681807319,9990.20177569455,0.10635339722861373,75.70282152863338,1,43,8,67,16,58,0.9050576405667613,2.866463208135834,8,1,8,8,14,3.75572594672386,0.9954592605455594,36,35,5.990358436366303,0,1,0,2023-01-01,0.89,0.79,1.03,0.0
2023-10-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,0,36,2310,27720,0,104,81,104,2,0.8462469541197594,267,36,4.644849541516803,71,4.2732935193076065,91.26962502479567,10772,106,67,45,147,129,0,6,102938,21135.048966912218,0.27924114501188574,70,11.14047619047619,1096,False,0.0,0,0.7984053690311744,1887.151626068671,0.17714778993112218,65.37987332325552,0,0,7,11,14,413,0.9484950168991104,4.165333260519664,9,8,6,6,15,4.838290078738876,0.9304641077051429,32,26,6.936215479906145,1,2,165174,2023-10-01,0.67,0.78,1.23,0.33
2023-11-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,1,36,2040,24480,1313,101,71,101,2,0.455332821568724,122,7,8.149295256652803,57,3.5087153281186154,90.92516929259891,0,0,124,53,0,0,0,7,184389,145622.5443401077,0.18563769181317533,107,22.59669117647059,1065,False,0.0,0,0.7984053690311744,1856.45045854294,0.21997301282182685,85.00123355135463,2,48,6,138,29,87,0.8664599176023289,2.510314189627628,3,4,4,6,18,3.5204734329214498,0.9526656496187726,18,41,3.5779903073506887,0,1,0,2023-10-01,0.43,0.7,0.44,0.0
2023-12-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,2,36,2211,26532,0,103,56,103,4,0.6556199177610138,113,22,37.269469822130496,35,4.641349845703154,68.67115547222242,0,0,103,33,0,0,0,3,134228,83741.7001294428,0.3929857405343612,109,15.177295341474446,1035,False,0.0,0,0.7984053690311744,2039.028616362225,0.12830034940602442,89.92051713684103,5,40,2,68,12,87,0.9101924740206819,4.834062947821492,6,4,8,1,8,3.636403145615199,0.8576433048177726,41,53,2.838675679273554,1,0,138127,2023-10-01,0.32,0.54,0.77,1.0
2024-01-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,3,36,2229,26748,0,104,60,104,1,0.5402779703699006,139,50,21.231413195733403,57,4.465809733252847,70.6501496497685,0,0,52,40,0,0,0,0,0,0.0,0.24649188193375815,81,0.0,1004,False,0.0,0,0.7984053690311744,1993.6435295916724,0.23627229624225402,63.52665949673774,1,16,7,103,26,175,0.8667292920092723,10.365265564555392,13,4,7,6,13,4.614398029954824,0.9383366613040067,38,35,4.9014900599098326,1,2,150676,2023-10-01,0.77,0.58,1.09,0.33
2024-02-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,4,36,2132,25584,0,107,72,107,5,0.8560884158463827,217,17,10.874665337907985,70,4.613881155123954,64.21240215328606,0,0,65,57,0,0,0,9,99888,38045.92580032569,0.2922595560319229,70,11.712945590994371,973,False,0.0,0,0.7984053690311744,1933.108941234172,0.12305085291394342,64.47411806665164,3,35,4,153,27,478,0.9049018037861014,9.818104937989727,4,24,3,8,15,4.285644143052388,0.9928666343955727,16,30,4.594921973682133,1,1,61913,2023-10-01,0.88,0.67,0.53,0.5
2024-03-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,5,36,2527,30324,0,109,70,109,4,0.6662349263960708,181,9,9.613838122310241,74,3.785286375217682,88.50867266887639,0,0,170,96,0,0,0,6,169178,61394.106339554884,0.2052199021062267,65,16.737039968341907,944,False,0.0,0,0.7984053690311744,2310.637237941325,0.1888169132508953,60.31014636732955,4,29,8,191,38,152,0.8955115257044975,4.084708587446,14,8,10,2,7,3.835894175383588,0.9300348686853983,33,22,4.837692058748281,2,0,120892,2023-10-01,0.56,0.64,1.5,2.0
2024-04-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,6,36,2534,30408,4499,112,59,112,3,0.7243227502236587,211,43,46.722056887887916,45,4.9843044037753,67.34903349511939,0,0,61,41,0,0,0,2,117044,86495.68637584287,0.2384686015351902,52,11.54735595895817,913,False,0.0,0,0.7984053690311744,2344.434148382465,0.10156122873417861,72.4419103762119,5,17,2,75,6,295,0.9485976390303251,13.151747143973438,15,1,8,5,19,3.809238513747383,0.9163277334205497,35,37,2.22351179637002,3,0,166930,2023-10-01,0.67,0.53,0.95,3.0
2024-05-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,7,36,0,0,0,0,0,0,2,0.6296950563230664,0,0,0.0,0,0.0,0.0,0,0,86,62,0,0,1,0,0,0.0,0.3952497602869511,69,0.0,883,False,0.0,0,0.7984053690311744,1882.5294757633915,0.11080730344324749,68.58388420884197,5,25,1,195,38,90,0.9590146937412517,12.311898173131341,12,1,8,7,2,3.6650532725441707,0.8520328090676431,17,28,2.49005766675402,0,1,0,2023-10-01,0.72,0.0,0.61,0.0
2024-06-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,8,36,2318,27816,0,125,92,125,4,0.6711850841944349,259,26,41.22512983190242,30,4.688600651543894,60.32886604604586,0,0,91,10,0,0,0,2,90579,36145.89340891261,0.19635399709003162,52,9.769089732528041,852,False,0.0,0,0.7984053690311744,2106.3788569184417,0.14011849607618806,79.02645170172784,0,0,0,36,39,171,0.865384913435067,13.41039615654027,9,4,2,4,2,3.840012711589807,0.9078074583568161,37,38,2.3553063536446204,3,2,79467,2023-10-01,0.11,0.74,0.97,1.0
2024-07-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,9,36,2500,30000,0,133,80,133,5,0.7078483839844345,80,28,44.47270194095598,44,3.6526043819986262,93.4547173966728,0,0,51,10,0,0,0,5,167184,51629.64460447302,0.2775733645637781,83,16.7184,822,False,0.0,0,0.7984053690311744,2312.379136001924,0.1430508330632586,90.63907588748104,2,31,5,77,50,428,0.8614554238939912,1.0305027072429318,5,4,7,3,14,4.170043089106792,0.9695276108967655,45,24,1.6789842059244011,3,2,123000,2023-10-01,0.2,0.6,1.88,1.0
2024-08-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,10,36,2400,28800,0,127,75,127,2,0.6119160349715074,227,31,29.680183310069687,38,3.7728085044868522,73.4756089176335,0,0,125,81,0,0,0,6,119749,63419.49629098701,0.31162417203285686,108,12.473854166666667,791,False,0.0,0,0.7984053690311744,2175.5877275569887,0.22321062970546762,73.46195387040541,4,45,6,144,41,417,0.9540248429156379,11.475968994726804,14,1,5,6,2,3.804919499835804,0.977589266393879,38,55,3.8435581009514226,1,0,65617,2023-10-01,0.65,0.59,0.69,1.0
2024-09-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,11,36,2753,33036,960,131,71,131,2,0.8266561029534801,298,31,13.154880789622059,79,4.728515678711414,70.31440508450265,0,0,54,28,0,0,0,6,16906,10442.388539043768,0.2774126225077008,51,1.535234289865601,760,False,0.0,0,0.7984053690311744,2588.5918109578565,0.1994120980593641,62.581960347957384,4,10,0,47,28,92,0.8618489938732748,2.07891415189719,12,24,4,3,17,4.615336907730763,0.9622160686486774,34,50,3.469134899492148,2,1,53462,2023-10-01,0.52,0.54,0.68,1.0
2024-10-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,12,36,2539,30468,2113,131,85,131,5,0.4054337881371032,263,32,33.275563028597304,71,3.548178660916242,86.28965251948912,0,0,181,58,0,0,0,4,195952,65916.08031952544,0.42943507020950467,79,19.294210319023236,730,False,0.0,0,0.7984053690311744,2525.3515187701983,0.1782251567142758,94.22741992985871,1,47,3,112,44,48,0.88283596194419,3.571712818109016,14,1,9,8,12,4.479049928209456,0.9107649812406902,39,30,1.3280299516024854,2,2,161207,2023-10-01,0.32,0.65,1.3,0.67
2024-11-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,13,36,2542,30504,0,133,79,133,2,0.5197649586282929,91,39,6.897368975018573,34,4.044052443688998,87.25790410959218,0,0,192,27,0,0,0,8,62881,36661.72175496882,0.15971003750041532,79,6.184205350118018,699,False,0.0,0,0.7984053690311744,2076.8340079228246,0.18551841627597454,61.57060883738753,3,2,0,90,10,178,0.8512718096158001,5.993088010873734,7,24,10,4,12,4.627763406082704,0.9588532187296122,23,26,2.9879091266074727,0,2,0,2023-10-01,0.14,0.59,0.88,0.0
2024-12-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,14,36,2833,33996,0,137,104,137,2,0.4187041435022629,91,14,33.3892031558073,67,4.694103945591804,76.69335619004471,0,0,200,10,0,0,0,10,181499,51639.65557308837,0.36556636056538006,109,16.016501941404872,669,False,0.0,0,0.7984053690311744,2558.936031809637,0.2093080959566745,82.79882202532178,2,28,2,96,23,204,0.9435206150888866,14.161975920443387,3,24,5,4,4,4.937023477469401,0.9350351292205485,46,26,5.828358665776629,1,1,193428,2023-10-01,0.05,0.76,1.77,0.5
2025-01-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,15,36,2898,34776,0,149,82,149,4,0.5478040894920844,67,22,28.519534712382406,35,4.248368390956305,75.91827501341815,0,0,62,45,0,0,0,4,134062,105518.89396215706,0.37894391091911017,101,11.56504485852312,638,False,0.0,0,0.7984053690311744,2695.3092913392456,0.12106708653997199,64.33881784982103,4,31,0,103,23,225,0.911354984555767,9.67556904882164,13,4,9,6,18,4.767253465480714,0.9928067438084395,38,25,5.093205381029586,3,1,61187,2023-10-01,0.73,0.55,1.52,1.5
2025-02-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,16,36,2838,34056,1827,150,100,150,4,0.4772811168918751,76,23,19.28779766915341,77,4.685885957384297,84.4910853635015,0,0,142,72,0,0,0,10,34511,14127.518802913586,0.29054660940725613,113,3.0400810429880196,607,False,0.0,0,0.7984053690311744,2781.311810178021,0.16972794954752815,63.00378912172889,5,6,6,120,17,225,0.8993080955719257,5.441988071754048,12,24,5,8,5,3.9175625941296515,0.855742350829856,24,50,1.8730828005172184,1,1,198951,2023-10-01,0.51,0.67,0.48,0.5
2025-03-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,17,36,2639,31668,0,152,112,152,1,0.8892804118745388,104,8,11.728672831721212,54,3.593600387906205,88.29867536315506,0,0,148,2,0,0,0,2,28155,10258.082528917654,0.17451273344085394,102,2.6672034861690035,579,False,0.0,0,0.7984053690311744,2571.0664026568024,0.17871669145014685,83.43755398882604,2,11,0,33,32,195,0.9945048653556139,5.156669753070666,6,8,8,8,17,4.303259436288816,0.9675786087222649,42,42,6.475586907248263,3,0,197038,2023-10-01,0.01,0.74,1.0,3.0
2025-04-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,18,36,2986,35832,0,155,84,155,4,0.7320314697413443,260,25,2.652591801608269,34,4.584085524096666,80.24712761177072,0,0,77,58,0,0,0,4,146496,92786.40926496976,0.44647158187007674,61,12.26523777628935,548,False,0.0,0,0.7984053690311744,2767.5998112048137,0.19583745930655766,80.24319558151522,0,0,3,200,17,235,0.954466913133211,11.84138153735857,12,24,5,6,8,4.928565321763892,0.9957616757746357,15,43,5.882676096132149,0,1,0,2023-10-01,0.75,0.54,0.35,0.0
2025-05-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,19,36,3072,36864,0,157,99,157,4,0.6051934054185785,140,39,21.589063004149583,37,4.548975719129264,82.71190870528434,0,0,125,97,0,0,0,5,56372,29970.294620796627,0.19879714148364114,100,4.587565104166667,518,False,0.0,0,0.7984053690311744,2692.0325055772155,0.22676374129161864,84.09927296496826,3,40,4,189,44,500,0.9887703395328106,12.997961740114919,4,1,3,1,15,3.6555129531369164,0.9624915518817232,49,26,4.801150908057541,0,2,0,2023-10-01,0.78,0.63,1.88,0.0
2025-06-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,20,36,0,0,3242,0,0,0,3,0.828171316048407,0,0,0.0,0,0.0,0.0,0,0,145,59,0,0,1,0,0,0.0,0.3022682442149619,79,0.0,487,False,0.0,0,0.7984053690311744,2796.9908245858282,0.1396748605825715,89.34694611723391,3,43,3,11,31,36,0.8523295097346382,3.147254877292675,8,8,7,3,20,4.9892436872797425,0.8862746669602464,40,32,4.697607501347409,3,0,162486,2023-10-01,0.41,0.0,1.25,3.0
2025-07-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,21,36,2841,34092,0,165,108,165,3,0.6187007935008761,75,50,38.8539108172893,76,3.7605759062221535,91.64599803190211,0,0,70,64,0,0,0,8,51694,39764.068101270735,0.21112877300364022,56,4.548926434354101,457,False,0.0,0,0.7984053690311744,2287.3687787766953,0.10173071842144518,86.95112810108876,1,1,8,30,41,215,0.8537934814494174,11.2783682929551,10,8,4,4,9,3.9453837595190357,0.9303125830446818,30,44,5.622349512300479,0,1,0,2023-10-01,0.91,0.65,0.68,0.0
2025-08-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,22,36,2863,34356,760,160,84,160,3,0.6295638618141377,202,12,6.925526056620682,31,4.457579854705905,80.27741015212884,0,0,107,36,0,0,0,3,112445,29281.018912522424,0.38863243689080396,97,9.818808941669577,426,False,0.0,0,0.7984053690311744,2332.52960024163,0.2438825759578676,62.67094397813349,5,26,6,90,45,485,0.9176317793971476,3.2554510274327546,7,1,4,10,3,3.675810709326519,0.9014215677906643,37,50,6.969496292501911,0,0,0,2023-10-01,0.34,0.52,0.74,0.0
2025-09-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,23,36,3083,36996,0,164,83,164,1,0.6558723604714907,89,18,41.87621586609609,37,3.7892678894785505,61.034433497178526,0,0,95,14,0,0,0,2,80147,29189.528533249115,0.2097712597695649,56,6.499108011676938,395,False,0.0,0,0.7984053690311744,2681.3180139139617,0.1827245671137324,70.30123070885637,5,31,6,141,30,492,0.8789581357502488,3.4214332161118843,13,8,8,2,20,4.689729848129103,0.9381368331368101,25,33,6.722572448345736,3,1,166957,2023-10-01,0.15,0.51,0.76,1.5
2025-10-01,Client_L,Retail,Mid-Market,Alliance Partner,Partner_4,24,36,3084,37008,4189,176,110,176,4,0.6835710173581373,145,45,39.68971773204392,50,4.434366443465193,81.25534775411043,0,0,82,57,0,0,0,4,168304,117141.57860087023,0.3435293911778437,112,13.64332036316472,365,False,0.0,0,0.7984053690311744,2684.4698574608233,0.10449099255500356,66.29664825883818,2,27,2,101,20,57,0.8822776246707379,6.203244128879159,5,8,3,1,12,4.5324386210467775,0.9575203932771862,28,49,4.404815515663001,2,0,197230,2023-10-01,0.7,0.62,0.57,2.0
2023-03-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,0,36,5960,71520,0,34,21,34,4,0.7781006017148702,131,25,11.114918984976926,72,3.612236293859203,91.24324070378731,16509,41,147,35,156,172,0,2,167661,66414.68945440353,0.26485725545083416,118,7.0327600671140935,1096,False,0.0,0,0.7695121171255886,4793.352287678153,0.10267544497959308,87.41569727632111,4,0,7,82,13,450,0.9950280331851662,1.5181147347510844,11,1,7,1,4,4.204840027858911,0.9744775326578095,41,39,2.648041277402177,1,1,154947,2023-03-01,0.24,0.62,1.05,0.5
2023-04-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,1,36,5483,65796,841,34,24,34,1,0.6272908705969774,267,46,46.48901627869683,61,4.418480970491537,73.76646221016,0,0,135,15,0,0,0,3,22539,15670.77883689843,0.19162032702222992,86,1.027676454495714,1065,False,0.0,0,0.7695121171255886,5330.998925618984,0.2086380039554266,67.92194396970199,0,0,3,195,28,437,0.9854320874857437,14.853910416880092,14,1,6,1,5,3.572005085056404,0.8956435141060972,31,41,5.127529574010548,3,1,94653,2023-03-01,0.11,0.71,0.76,1.5
2023-05-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,2,36,6535,78420,0,35,25,35,2,0.8438992062589291,297,31,31.297567759095635,37,3.689433060429983,90.166321472675,0,0,71,85,0,0,0,9,135285,80732.86401128187,0.4429048358214087,86,5.17540168324407,1035,False,0.0,0,0.7695121171255886,6237.84567389816,0.1724059465071155,63.21297805185184,2,45,1,100,40,447,0.98093084980813,10.232730888276395,14,4,3,2,17,3.590400392701575,0.8519692160231981,28,49,5.911068665313433,1,1,77403,2023-03-01,1.2,0.71,0.57,0.5
2023-06-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,3,36,5996,71952,1792,37,26,37,3,0.5559127148557914,166,46,9.08395055680812,78,4.291466957113824,90.04605919843588,0,0,67,64,0,0,0,6,128602,92685.42543805264,0.3040392127700613,96,5.361991327551701,1004,False,0.0,0,0.7695121171255886,5022.193804400506,0.1416757651676543,65.74687137469135,2,36,1,47,34,468,0.8660760083180211,2.542788485943335,3,24,4,5,2,4.21436063567421,0.929632811381639,37,36,1.7099571642396323,0,1,0,2023-03-01,0.96,0.7,1.03,0.0
2023-07-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,4,36,6208,74496,0,35,22,35,4,0.5848903376527603,62,46,19.596036327422215,62,4.14627263517596,71.68088266149533,0,0,89,54,0,0,0,2,165726,60582.037519179205,0.33223444035712535,111,6.673888530927835,974,False,0.0,0,0.7695121171255886,5504.714728316393,0.20217407872886,82.62207000488824,0,0,3,39,8,478,0.8553531936279279,4.7264954249764966,4,1,6,4,14,4.087862134645344,0.8651956407948079,32,51,2.23423225452136,1,1,125495,2023-03-01,0.61,0.63,0.63,0.5
2023-08-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,5,36,6625,79500,0,37,26,37,3,0.6383791645582421,128,49,12.97649632268174,30,3.641363850069182,77.61340533772398,0,0,57,40,0,0,0,7,47180,36675.17563888802,0.3498094137190298,99,1.780377358490566,943,False,0.0,0,0.7695121171255886,5742.621748541263,0.12662725781020245,69.23412658903013,0,0,2,183,5,324,0.902821546758944,7.633622245223998,3,24,5,8,5,3.567764779391808,0.8526086232445389,33,34,4.151615105710021,1,0,74617,2023-03-01,0.7,0.7,0.97,1.0
2023-09-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,6,36,6062,72744,0,40,31,40,3,0.5286697561420818,174,21,18.757309266198686,51,4.178924528777546,85.7185251435439,0,0,130,1,0,0,0,8,184047,131441.5262888618,0.4206500482045795,106,7.59019300560871,912,False,0.0,0,0.7695121171255886,4986.31151808554,0.20286762362641347,85.48754399562635,0,0,2,115,19,357,0.9991130595747006,6.000721670461082,3,4,8,6,8,4.616547678663663,0.8790763168640218,39,60,1.6475899502092477,2,2,192846,2023-03-01,0.01,0.78,0.65,0.67
2023-10-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,7,36,7062,84744,0,39,23,39,3,0.5655978351497137,200,31,45.4822590032325,63,3.762428372338146,91.86145673518868,0,0,119,35,0,0,0,9,42233,19430.380158017404,0.2865083021670485,89,1.4950792976493912,882,False,0.0,0,0.7695121171255886,6056.948212799677,0.24542048350908036,77.46244566480186,5,9,7,184,14,287,0.9950007203479653,9.733131869241385,13,4,6,8,11,3.5969247385835468,0.8942090094263766,44,22,2.3039518125213965,0,0,0,2023-03-01,0.29,0.59,2.0,0.0
2023-11-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,8,36,6717,80604,0,38,21,38,3,0.575109117771395,122,37,32.60499595174281,52,4.49037997239206,60.02245989998111,0,0,183,98,0,0,0,2,61570,28274.820055956956,0.4254779512004211,82,2.291573619175227,851,False,0.0,0,0.7695121171255886,5667.6135220883225,0.1709766651685552,72.41212832708283,5,40,6,118,30,482,0.8647208044972646,4.657652757188064,7,8,4,10,15,4.518384816601117,0.898371985336073,23,32,2.500122672424797,3,2,102303,2023-03-01,0.54,0.55,0.72,1.0
2023-12-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,9,36,6619,79428,0,40,22,40,3,0.7912028665688688,263,32,6.417945745408938,66,4.890677973199473,76.14040340560729,0,0,153,67,0,0,0,7,102849,46961.00794058054,0.27615169948662877,97,3.8846124792264694,821,False,0.0,0,0.7695121171255886,5905.847735379885,0.23688374373194848,60.924774210991046,3,5,2,167,24,422,0.8863968483138708,8.170895138558418,5,8,2,7,6,4.104413189032069,0.8508929268972663,48,49,6.035188230321388,0,0,0,2023-03-01,0.44,0.55,0.98,0.0
2024-01-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,10,36,6696,80352,434,44,25,44,5,0.6407339501775537,134,8,7.586363330943545,36,4.000225181814354,63.408967172860386,0,0,170,74,0,0,0,2,157337,101365.06573761116,0.2985913957724037,73,5.874290621266428,790,False,0.0,0,0.7695121171255886,6555.454095322428,0.1959502192425605,65.41714232810756,5,19,0,134,44,372,0.8801049811184878,1.9399888664521265,5,1,10,2,9,3.8064404812113235,0.9210613604910557,47,48,3.3442833597505013,0,1,0,2023-03-01,0.44,0.57,0.98,0.0
2024-02-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,11,36,6957,83484,0,46,34,46,2,0.7406602235106001,269,47,30.389291835330727,45,4.762581205156389,79.13517366431283,0,0,77,55,0,0,0,2,144090,92937.88173088204,0.3140043076880672,105,5.177878395860285,759,False,0.0,0,0.7695121171255886,6234.121039168212,0.14341735504664727,63.500688996674114,4,31,5,180,22,220,0.9078731183308952,12.197972740998132,10,24,8,3,2,3.925133330267842,0.8680189746218276,39,20,4.4832284436864365,0,2,0,2023-03-01,0.71,0.74,1.95,0.0
2024-03-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,12,36,7342,88104,0,45,35,45,2,0.6339535537452406,235,34,14.737585801031607,58,3.5639476952117866,91.74704523694098,0,0,131,20,0,0,0,5,195132,100499.49543485332,0.30391354649387103,67,6.644374829746663,730,False,0.0,0,0.7695121171255886,6836.751823034285,0.15278005039982503,85.1723188140256,2,29,2,81,47,175,0.9885215406051971,1.9549415322113055,13,24,8,8,7,4.364058431705462,0.9891118368211913,48,36,1.776531816919239,2,2,141251,2023-03-01,0.15,0.78,1.33,0.67
2024-04-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,13,36,7380,88560,1938,47,25,47,2,0.448270220552612,77,36,44.97475981152672,34,3.567393698128184,89.82109144814842,0,0,122,60,0,0,0,6,120115,90497.70143687037,0.1685779935387603,77,4.068936314363143,699,False,0.0,0,0.7695121171255886,6072.963303351621,0.22702027792103768,62.550859305661135,2,38,0,54,25,75,0.9548088589118902,6.28680524129445,13,4,5,5,17,4.156272281097423,0.8929133998887574,27,30,3.6043780511843146,1,0,56355,2023-03-01,0.49,0.53,0.9,1.0
2024-05-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,14,36,7541,90492,0,47,23,47,5,0.787192835688693,195,39,41.76659325741526,43,3.549858787767688,64.91969075996568,0,0,87,43,0,0,0,7,59843,41856.692364863666,0.3211110208054835,105,1.9839212306060203,669,False,0.0,0,0.7695121171255886,6788.182400188196,0.1534727788923072,91.49145152087812,1,4,7,119,45,212,0.9810965352552394,8.968133919641474,5,8,3,2,17,3.8458602583201116,0.940223437779253,36,21,2.3441273490188026,2,1,152347,2023-03-01,0.49,0.49,1.71,1.0
2024-06-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,15,36,7734,92808,0,45,30,45,1,0.82659760831952,288,44,25.002162369810108,40,4.952172226697978,62.6171992995205,0,0,198,51,0,0,0,9,133464,101720.40593375587,0.4454801788845355,48,4.314197051978278,638,False,0.0,0,0.7695121171255886,6237.122545514169,0.16321085459837442,67.01789399019586,0,0,2,62,40,438,0.9600809004116161,13.938439671716292,13,1,5,8,4,4.7084931092112985,0.9345784298006339,17,42,6.886336255256671,3,2,71127,2023-03-01,0.26,0.67,0.4,1.0
2024-07-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,16,36,8051,96612,0,48,24,48,2,0.6538021327005514,216,27,21.84971590317234,38,3.905762609727641,61.46093419672655,0,0,98,38,0,0,0,8,169419,121333.93744303554,0.35458236489503475,47,5.260806111042107,608,False,0.0,0,0.7695121171255886,7330.428994813527,0.10782106263986764,86.79885304125378,5,8,6,189,32,301,0.870665564517211,7.131339964657245,12,8,7,4,12,4.154787245222202,0.8586883759925181,29,25,4.531704843493535,1,1,190566,2023-03-01,0.39,0.5,1.16,0.5
2024-08-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,17,36,7806,93672,0,52,26,52,3,0.4283272941660728,162,16,14.999414965593022,30,4.80988371431634,68.74728402824526,0,0,129,40,0,0,0,2,168891,74090.99386064419,0.34727484611207926,54,5.409012298232129,577,False,0.0,0,0.7695121171255886,6364.0411314503135,0.240755521368585,67.20513364167901,5,47,5,66,33,385,0.8954078371913288,6.137070886216443,11,8,5,9,10,3.9782884236176126,0.9312128761821747,21,23,3.0798127159666437,3,2,177456,2023-03-01,0.31,0.5,0.91,1.0
2024-09-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,18,36,7597,91164,0,49,28,49,4,0.6764828324719132,81,28,35.34589482511182,38,4.762138027428892,78.23482318273751,0,0,76,100,0,0,0,10,128951,99527.860901671,0.15638689510280074,49,4.243484270106621,546,False,0.0,0,0.7695121171255886,6488.291651004132,0.1882360235424824,70.51444965564653,0,0,0,81,44,216,0.9243036248000508,13.078819344611723,9,24,2,4,8,4.0689904673147215,0.9489888542492892,49,23,4.962414740256134,0,2,0,2023-03-01,1.32,0.57,2.13,0.0
2024-10-01,Client_M,Retail,Mid-Market,Channel Partner,Partner_9,19,36,8246,98952,3555,54,40,54,1,0.5312663697087903,242,42,11.96103087688686,68,4.631717110721425,71.76764039169589,0,0,127,3,0,0,0,1,155042,67112.46272703742,0.3663891075532273,81,4.700521464952704,516,False,0.0,0,0.7695121171255886,8012.6614418370855,0.24069641105990264,76.22258879120815,4,46,8,76,15,215,0.9200998709488293,14.896583072433291,6,4,2,5,10,3.62830530105687,0.8874898922868139,49,38,3.025194119114397,3,0,121898,2023-03-01,0.02,0.74,1.29,3.0
